Unnamed: 0,ML Catalog Number,Scientific Name,Date,Month,Locality,Latitude,Longitude,Average Community Rating,storage,altitude,LV03_E,LV03_N,crop_storage
116,143847161,Chroicocephalus ridibundus,2019-02-24,2,Jetée du Jet d'eau,46.2061,6.1573,0.0,data/images/chroicocephalus_ridibundus/original/143847161.jpg,372,501107,117992,data/images/chroicocephalus_ridibundus/cropped/143847161.jpg
117,143809841,Chroicocephalus ridibundus,2019-02-24,2,Île Rousseau,46.2059,6.1477,0.0,data/images/chroicocephalus_ridibundus/original/143809841.jpg,372,500366,117982,data/images/chroicocephalus_ridibundus/cropped/143809841.jpg
119,143512371,Chroicocephalus ridibundus,2019-03-03,3,Ouchy,46.5057,6.6273,0.0,data/images/chroicocephalus_ridibundus/original/143512371.jpg,372,537725,150811,data/images/chroicocephalus_ridibundus/cropped/143512371.jpg
120,143512351,Chroicocephalus ridibundus,2019-03-03,3,Ouchy,46.5057,6.6273,0.0,data/images/chroicocephalus_ridibundus/original/143512351.jpg,372,537725,150811,data/images/chroicocephalus_ridibundus/cropped/143512351.jpg
121,143511941,Chroicocephalus ridibundus,2019-03-03,3,Ouchy,46.5057,6.6273,0.0,data/images/chroicocephalus_ridibundus/original/143511941.jpg,372,537725,150811,data/images/chroicocephalus_ridibundus/cropped/143511941.jpg
122,143314031,Chroicocephalus ridibundus,2019-03-02,3,Luzern--Ufschötti,47.0463,8.3212,0.0,data/images/chroicocephalus_ridibundus/original/143314031.jpg,434,667066,210962,data/images/chroicocephalus_ridibundus/cropped/143314031.jpg
124,143170701,Chroicocephalus ridibundus,2019-02-24,2,Île de Préverenges,46.5074,6.5355,3.0,data/images/chroicocephalus_ridibundus/original/143170701.jpg,372,530681,151077,data/images/chroicocephalus_ridibundus/cropped/143170701.jpg
125,143133431,Chroicocephalus ridibundus,2013-02-28,2,Hôtel Président Wilson,46.2145,6.1524,0.0,data/images/chroicocephalus_ridibundus/original/143133431.jpg,372,500745,118932,data/images/chroicocephalus_ridibundus/cropped/143133431.jpg
126,143133331,Chroicocephalus ridibundus,2013-02-28,2,Hôtel Président Wilson,46.2145,6.1524,0.0,data/images/chroicocephalus_ridibundus/original/143133331.jpg,372,500745,118932,data/images/chroicocephalus_ridibundus/cropped/143133331.jpg
127,143131541,Chroicocephalus ridibundus,2013-02-27,2,Jetée et Port des Pâquis,46.2102,6.1546,0.0,data/images/chroicocephalus_ridibundus/original/143131541.jpg,372,500907,118451,data/images/chroicocephalus_ridibundus/cropped/143131541.jpg
128,141951011,Chroicocephalus ridibundus,2019-02-21,2,Zürich Stadt (City of Zurich),47.3769,8.5414,0.0,data/images/chroicocephalus_ridibundus/original/141951011.jpg,408,683281,247925,data/images/chroicocephalus_ridibundus/cropped/141951011.jpg
129,141950901,Chroicocephalus ridibundus,2019-02-21,2,Zürich Stadt (City of Zurich),47.3769,8.5414,0.0,data/images/chroicocephalus_ridibundus/original/141950901.jpg,408,683281,247925,data/images/chroicocephalus_ridibundus/cropped/141950901.jpg
130,141950871,Chroicocephalus ridibundus,2019-02-21,2,Zürich Stadt (City of Zurich),47.3769,8.5414,0.0,data/images/chroicocephalus_ridibundus/original/141950871.jpg,408,683281,247925,data/images/chroicocephalus_ridibundus/cropped/141950871.jpg
131,138655011,Chroicocephalus ridibundus,2019-01-18,1,Port de Neuchâtel,46.9903,6.9354,4.0,data/images/chroicocephalus_ridibundus/original/138655011.jpg,429,561719,204483,data/images/chroicocephalus_ridibundus/cropped/138655011.jpg
132,136731891,Chroicocephalus ridibundus,1999-01-05,1,Romanshorn--Hafengelände,47.5678,9.3845,0.0,data/images/chroicocephalus_ridibundus/original/136731891.jpg,397,746415,270381,data/images/chroicocephalus_ridibundus/cropped/136731891.jpg
133,135360511,Chroicocephalus ridibundus,2019-01-15,1,Jetée et Port des Pâquis,46.2102,6.1546,3.0,data/images/chroicocephalus_ridibundus/original/135360511.jpg,372,500907,118451,data/images/chroicocephalus_ridibundus/cropped/135360511.jpg
134,135360311,Chroicocephalus ridibundus,2019-01-15,1,Jetée et Port des Pâquis,46.2102,6.1546,4.0,data/images/chroicocephalus_ridibundus/original/135360311.jpg,372,500907,118451,data/images/chroicocephalus_ridibundus/cropped/135360311.jpg
135,135360301,Chroicocephalus ridibundus,2019-01-15,1,Jetée et Port des Pâquis,46.2102,6.1546,3.0,data/images/chroicocephalus_ridibundus/original/135360301.jpg,372,500907,118451,data/images/chroicocephalus_ridibundus/cropped/135360301.jpg
136,135360291,Chroicocephalus ridibundus,2019-01-15,1,Jetée et Port des Pâquis,46.2102,6.1546,3.0,data/images/chroicocephalus_ridibundus/original/135360291.jpg,372,500907,118451,data/images/chroicocephalus_ridibundus/cropped/135360291.jpg
139,134049031,Chroicocephalus ridibundus,2016-11-28,11,"Walche-Brücke, Zürich",47.3786,8.5418,0.0,data/images/chroicocephalus_ridibundus/original/134049031.jpg,415,683309,248115,data/images/chroicocephalus_ridibundus/cropped/134049031.jpg
140,131059621,Chroicocephalus ridibundus,1990-12-30,12,Zürich Quaibrücke,47.3675,8.543,0.0,data/images/chroicocephalus_ridibundus/original/131059621.jpg,406,683417,246882,data/images/chroicocephalus_ridibundus/cropped/131059621.jpg
141,128374771,Chroicocephalus ridibundus,2013-09-08,9,Ville de Genève (City of Geneva),46.2043,6.1429,0.0,data/images/chroicocephalus_ridibundus/original/128374771.jpg,372,499993,117810,data/images/chroicocephalus_ridibundus/cropped/128374771.jpg
142,128084311,Chroicocephalus ridibundus,2018-12-11,12,Rorschach--Hafen,47.4795,9.4925,0.0,data/images/chroicocephalus_ridibundus/original/128084311.jpg,396,754797,260774,data/images/chroicocephalus_ridibundus/cropped/128084311.jpg
143,127043521,Chroicocephalus ridibundus,2014-05-01,5,Klingnauer Stausee,47.5833,8.2333,4.0,data/images/chroicocephalus_ridibundus/original/127043521.jpg,318,659782,270592,data/images/chroicocephalus_ridibundus/cropped/127043521.jpg
144,125530291,Chroicocephalus ridibundus,2017-05-20,5,Rorschach--Hafen,47.4795,9.4925,4.0,data/images/chroicocephalus_ridibundus/original/125530291.jpg,396,754797,260774,data/images/chroicocephalus_ridibundus/cropped/125530291.jpg
145,125530231,Chroicocephalus ridibundus,2017-05-20,5,Rorschach--Hafen,47.4795,9.4925,4.0,data/images/chroicocephalus_ridibundus/original/125530231.jpg,396,754797,260774,data/images/chroicocephalus_ridibundus/cropped/125530231.jpg
146,118276821,Chroicocephalus ridibundus,2018-10-09,10,Île de Préverenges,46.5074,6.5355,3.0,data/images/chroicocephalus_ridibundus/original/118276821.jpg,372,530681,151077,data/images/chroicocephalus_ridibundus/cropped/118276821.jpg
147,115060171,Chroicocephalus ridibundus,2018-09-15,9,Lac Léman (CH) (general area) (open water),46.4809,6.5832,4.0,data/images/chroicocephalus_ridibundus/original/115060171.jpg,372,534310,148090,data/images/chroicocephalus_ridibundus/cropped/115060171.jpg
148,115060161,Chroicocephalus ridibundus,2018-09-15,9,Lac Léman (CH) (general area) (open water),46.4809,6.5832,4.0,data/images/chroicocephalus_ridibundus/original/115060161.jpg,372,534310,148090,data/images/chroicocephalus_ridibundus/cropped/115060161.jpg
149,115060151,Chroicocephalus ridibundus,2018-09-15,9,Lac Léman (CH) (general area) (open water),46.4809,6.5832,5.0,data/images/chroicocephalus_ridibundus/original/115060151.jpg,372,534310,148090,data/images/chroicocephalus_ridibundus/cropped/115060151.jpg
150,114826661,Chroicocephalus ridibundus,2018-09-04,9,Luzern Stadt (City of Lucerne),47.0501,8.3093,0.0,data/images/chroicocephalus_ridibundus/original/114826661.jpg,435,666157,211374,data/images/chroicocephalus_ridibundus/cropped/114826661.jpg
151,114794451,Chroicocephalus ridibundus,2008-07-02,7,Zürich Stadt (City of Zurich),47.3769,8.5414,0.0,data/images/chroicocephalus_ridibundus/original/114794451.jpg,408,683281,247925,data/images/chroicocephalus_ridibundus/cropped/114794451.jpg
152,113567631,Chroicocephalus ridibundus,2018-09-04,9,Île de Préverenges,46.5074,6.5355,3.0,data/images/chroicocephalus_ridibundus/original/113567631.jpg,372,530681,151077,data/images/chroicocephalus_ridibundus/cropped/113567631.jpg
153,113567591,Chroicocephalus ridibundus,2018-09-04,9,Île de Préverenges,46.5074,6.5355,4.0,data/images/chroicocephalus_ridibundus/original/113567591.jpg,372,530681,151077,data/images/chroicocephalus_ridibundus/cropped/113567591.jpg
154,111938851,Chroicocephalus ridibundus,2018-08-10,8,Stadt Basel (City of Basel),47.5596,7.5885,4.0,data/images/chroicocephalus_ridibundus/original/111938851.jpg,252,611280,267665,data/images/chroicocephalus_ridibundus/cropped/111938851.jpg
155,111054891,Chroicocephalus ridibundus,2018-02-14,2,Jona Stampf,47.2148,8.8441,4.0,data/images/chroicocephalus_ridibundus/original/111054891.jpg,406,706462,230271,data/images/chroicocephalus_ridibundus/cropped/111054891.jpg
156,111054811,Chroicocephalus ridibundus,2018-02-14,2,Jona Stampf,47.2148,8.8441,4.0,data/images/chroicocephalus_ridibundus/original/111054811.jpg,406,706462,230271,data/images/chroicocephalus_ridibundus/cropped/111054811.jpg
157,108417311,Chroicocephalus ridibundus,2018-07-23,7,Silvaplanersee,46.448,9.7914,4.0,data/images/chroicocephalus_ridibundus/original/108417311.jpg,1791,780757,146784,data/images/chroicocephalus_ridibundus/cropped/108417311.jpg
158,108417241,Chroicocephalus ridibundus,2018-07-23,7,Silvaplanersee,46.448,9.7914,3.0,data/images/chroicocephalus_ridibundus/original/108417241.jpg,1791,780757,146784,data/images/chroicocephalus_ridibundus/cropped/108417241.jpg
159,107876661,Chroicocephalus ridibundus,2018-07-03,7,Seefeldquai,47.3626,8.5468,2.6666666666666665,data/images/chroicocephalus_ridibundus/original/107876661.jpg,407,683712,246341,data/images/chroicocephalus_ridibundus/cropped/107876661.jpg
160,107687071,Chroicocephalus ridibundus,2018-07-15,7,Rapperswil--Holzbrücke,47.2206,8.8121,3.0,data/images/chroicocephalus_ridibundus/original/107687071.jpg,406,704027,230873,data/images/chroicocephalus_ridibundus/cropped/107687071.jpg
161,107264851,Chroicocephalus ridibundus,2018-07-05,7,Luzern--Ufschötti,47.0463,8.3212,3.0,data/images/chroicocephalus_ridibundus/original/107264851.jpg,434,667066,210962,data/images/chroicocephalus_ridibundus/cropped/107264851.jpg
164,105013801,Chroicocephalus ridibundus,2018-02-04,2,Jetée et Port des Pâquis,46.2102,6.1546,0.0,data/images/chroicocephalus_ridibundus/original/105013801.jpg,372,500907,118451,data/images/chroicocephalus_ridibundus/cropped/105013801.jpg
165,105013241,Chroicocephalus ridibundus,2018-02-04,2,Jetée et Port des Pâquis,46.2102,6.1546,0.0,data/images/chroicocephalus_ridibundus/original/105013241.jpg,372,500907,118451,data/images/chroicocephalus_ridibundus/cropped/105013241.jpg
166,105010881,Chroicocephalus ridibundus,2018-02-02,2,Jetée et Port des Pâquis,46.2102,6.1546,0.0,data/images/chroicocephalus_ridibundus/original/105010881.jpg,372,500907,118451,data/images/chroicocephalus_ridibundus/cropped/105010881.jpg
167,105008171,Chroicocephalus ridibundus,2017-12-26,12,Jetée et Port des Pâquis,46.2102,6.1546,0.0,data/images/chroicocephalus_ridibundus/original/105008171.jpg,372,500907,118451,data/images/chroicocephalus_ridibundus/cropped/105008171.jpg
168,105008161,Chroicocephalus ridibundus,2017-12-26,12,Jetée et Port des Pâquis,46.2102,6.1546,0.0,data/images/chroicocephalus_ridibundus/original/105008161.jpg,372,500907,118451,data/images/chroicocephalus_ridibundus/cropped/105008161.jpg
169,105008151,Chroicocephalus ridibundus,2017-12-26,12,Jetée et Port des Pâquis,46.2102,6.1546,0.0,data/images/chroicocephalus_ridibundus/original/105008151.jpg,372,500907,118451,data/images/chroicocephalus_ridibundus/cropped/105008151.jpg
170,105008121,Chroicocephalus ridibundus,2017-12-26,12,Jetée et Port des Pâquis,46.2102,6.1546,0.0,data/images/chroicocephalus_ridibundus/original/105008121.jpg,372,500907,118451,data/images/chroicocephalus_ridibundus/cropped/105008121.jpg
171,105006511,Chroicocephalus ridibundus,2017-12-19,12,Jetée et Port des Pâquis,46.2102,6.1546,0.0,data/images/chroicocephalus_ridibundus/original/105006511.jpg,372,500907,118451,data/images/chroicocephalus_ridibundus/cropped/105006511.jpg
172,105006491,Chroicocephalus ridibundus,2017-12-19,12,Jetée et Port des Pâquis,46.2102,6.1546,0.0,data/images/chroicocephalus_ridibundus/original/105006491.jpg,372,500907,118451,data/images/chroicocephalus_ridibundus/cropped/105006491.jpg
173,105006481,Chroicocephalus ridibundus,2017-12-19,12,Jetée et Port des Pâquis,46.2102,6.1546,0.0,data/images/chroicocephalus_ridibundus/original/105006481.jpg,372,500907,118451,data/images/chroicocephalus_ridibundus/cropped/105006481.jpg
174,104015791,Chroicocephalus ridibundus,2018-06-10,6,Neeracherried,47.5005,8.4801,0.0,data/images/chroicocephalus_ridibundus/original/104015791.jpg,409,678470,261603,data/images/chroicocephalus_ridibundus/cropped/104015791.jpg
175,96473731,Chroicocephalus ridibundus,2018-04-25,4,Île de Préverenges,46.5074,6.5355,0.0,data/images/chroicocephalus_ridibundus/original/96473731.jpg,372,530681,151077,data/images/chroicocephalus_ridibundus/cropped/96473731.jpg
176,96473381,Chroicocephalus ridibundus,2018-04-25,4,Île de Préverenges,46.5074,6.5355,0.0,data/images/chroicocephalus_ridibundus/original/96473381.jpg,372,530681,151077,data/images/chroicocephalus_ridibundus/cropped/96473381.jpg
177,93215301,Chroicocephalus ridibundus,2015-06-20,6,Lake Lucerne,47.05,8.3147,3.0,data/images/chroicocephalus_ridibundus/original/93215301.jpg,434,666567,211368,data/images/chroicocephalus_ridibundus/cropped/93215301.jpg
178,92925021,Chroicocephalus ridibundus,2017-08-03,8,Rade de Genève (Geneva Bay),46.2111,6.1597,0.0,data/images/chroicocephalus_ridibundus/original/92925021.jpg,372,501302,118545,data/images/chroicocephalus_ridibundus/cropped/92925021.jpg
179,92924991,Chroicocephalus ridibundus,2017-08-03,8,Rade de Genève (Geneva Bay),46.2111,6.1597,0.0,data/images/chroicocephalus_ridibundus/original/92924991.jpg,372,501302,118545,data/images/chroicocephalus_ridibundus/cropped/92924991.jpg
180,92542941,Chroicocephalus ridibundus,2017-09-20,9,Jardin Anglais,46.2042,6.152,3.0,data/images/chroicocephalus_ridibundus/original/92542941.jpg,373,500695,117788,data/images/chroicocephalus_ridibundus/cropped/92542941.jpg
188,88347451,Chroicocephalus ridibundus,2018-03-04,3,Founex,46.331,6.1921,0.0,data/images/chroicocephalus_ridibundus/original/88347451.jpg,400,504014,131832,data/images/chroicocephalus_ridibundus/cropped/88347451.jpg
189,88189461,Chroicocephalus ridibundus,2017-12-28,12,Stadt Basel (City of Basel),47.5596,7.5885,3.0,data/images/chroicocephalus_ridibundus/original/88189461.jpg,252,611280,267665,data/images/chroicocephalus_ridibundus/cropped/88189461.jpg
190,87395131,Chroicocephalus ridibundus,2018-02-25,2,Promenade Robert Hainard,46.7922,6.6425,0.0,data/images/chroicocephalus_ridibundus/original/87395131.jpg,429,539215,182646,data/images/chroicocephalus_ridibundus/cropped/87395131.jpg
191,87395121,Chroicocephalus ridibundus,2018-02-25,2,Promenade Robert Hainard,46.7922,6.6425,0.0,data/images/chroicocephalus_ridibundus/original/87395121.jpg,429,539215,182646,data/images/chroicocephalus_ridibundus/cropped/87395121.jpg
192,87395071,Chroicocephalus ridibundus,2018-02-25,2,Promenade Robert Hainard,46.7922,6.6425,0.0,data/images/chroicocephalus_ridibundus/original/87395071.jpg,429,539215,182646,data/images/chroicocephalus_ridibundus/cropped/87395071.jpg
193,87395041,Chroicocephalus ridibundus,2018-02-25,2,Promenade Robert Hainard,46.7922,6.6425,0.0,data/images/chroicocephalus_ridibundus/original/87395041.jpg,429,539215,182646,data/images/chroicocephalus_ridibundus/cropped/87395041.jpg
194,87395031,Chroicocephalus ridibundus,2018-02-25,2,Promenade Robert Hainard,46.7922,6.6425,0.0,data/images/chroicocephalus_ridibundus/original/87395031.jpg,429,539215,182646,data/images/chroicocephalus_ridibundus/cropped/87395031.jpg
195,87393001,Chroicocephalus ridibundus,2018-02-25,2,Plage d'Yverdon,46.7845,6.6545,0.0,data/images/chroicocephalus_ridibundus/original/87393001.jpg,429,540123,181781,data/images/chroicocephalus_ridibundus/cropped/87393001.jpg
196,85200141,Chroicocephalus ridibundus,2010-08-19,8,Île Rousseau,46.2059,6.1477,3.0,data/images/chroicocephalus_ridibundus/original/85200141.jpg,372,500366,117982,data/images/chroicocephalus_ridibundus/cropped/85200141.jpg
197,84360451,Chroicocephalus ridibundus,2018-01-26,1,Luzern--Wasserturm und Kapellbrücke,47.0512,8.3071,2.6666666666666665,data/images/chroicocephalus_ridibundus/original/84360451.jpg,434,665988,211495,data/images/chroicocephalus_ridibundus/cropped/84360451.jpg
198,84360431,Chroicocephalus ridibundus,2018-01-26,1,Luzern--Wasserturm und Kapellbrücke,47.0512,8.3071,2.6666666666666665,data/images/chroicocephalus_ridibundus/original/84360431.jpg,434,665988,211495,data/images/chroicocephalus_ridibundus/cropped/84360431.jpg
199,82577241,Chroicocephalus ridibundus,2009-08-23,8,Geneva,46.2057,6.1487,2.6666666666666665,data/images/chroicocephalus_ridibundus/original/82577241.jpg,372,500443,117959,data/images/chroicocephalus_ridibundus/cropped/82577241.jpg
200,80959401,Chroicocephalus ridibundus,2017-12-28,12,"Lucerne, Switzerland",47.0517,8.3075,3.0,data/images/chroicocephalus_ridibundus/original/80959401.jpg,434,666018,211551,data/images/chroicocephalus_ridibundus/cropped/80959401.jpg
202,78895891,Chroicocephalus ridibundus,2017-12-21,12,Rapperswil--Holzbrücke,47.2206,8.8121,3.0,data/images/chroicocephalus_ridibundus/original/78895891.jpg,406,704027,230873,data/images/chroicocephalus_ridibundus/cropped/78895891.jpg
203,78895881,Chroicocephalus ridibundus,2017-12-21,12,Rapperswil--Holzbrücke,47.2206,8.8121,3.5,data/images/chroicocephalus_ridibundus/original/78895881.jpg,406,704027,230873,data/images/chroicocephalus_ridibundus/cropped/78895881.jpg
207,73009801,Chroicocephalus ridibundus,2017-10-25,10,Jetée et Port des Pâquis,46.2102,6.1546,3.5,data/images/chroicocephalus_ridibundus/original/73009801.jpg,372,500907,118451,data/images/chroicocephalus_ridibundus/cropped/73009801.jpg
208,73009781,Chroicocephalus ridibundus,2017-10-25,10,Jetée et Port des Pâquis,46.2102,6.1546,4.5,data/images/chroicocephalus_ridibundus/original/73009781.jpg,372,500907,118451,data/images/chroicocephalus_ridibundus/cropped/73009781.jpg
209,73009771,Chroicocephalus ridibundus,2017-10-25,10,Jetée et Port des Pâquis,46.2102,6.1546,4.5,data/images/chroicocephalus_ridibundus/original/73009771.jpg,372,500907,118451,data/images/chroicocephalus_ridibundus/cropped/73009771.jpg
